experiment_duration,user_id,enthusiast,age,gender,education,region,openness,conscientiousness,Extroversion,agreeableness,neuroticism,Familiarity_SelectedSong,PleasantSurprise_SelectedSong,MatchInterests_SelectedSong,selected_recommendation_id,selected_position,explanation,explanation type,confidence,usefulness,persuasion,transparency,comprehensibility,fairness,accuracy,compelling,check,trustworthy,satisfaction,system,comment,quality_Agreeableness,quality_Conscientiousness,quality_Extroversion,quality_Neuroticism,quality_Openness,quality_FeatureBased,taste_Agreeableness,taste_Conscientiousness,taste_Extroversion,taste_Neuroticism,taste_Openness,taste_FeatureBased,listen_Agreeableness,listen_Conscientiousness,listen_Extroversion,listen_Neuroticism,listen_Openness,listen_FeatureBased
0:10:11,740,3,4,1,6,2,3.25,3.25,4.0,3.75,3.25,4,4,4,2415,6,"A faixa oferece uma energia vibrante e envolvente com batidas contagiantes, ideal para quem busca animação e presença em qualquer ambiente. Melodias cativantes e letras inspiradoras proporcionam um cenário eletrizante, perfeito para contagiar e unir grupos em harmonia. É um hino celebrante que amplifica carisma e dinamismo naturalmente, elevando o espírito coletivo.",Extroversion,4,4,4,4,3,3,4,3,3,4,4,4,"Noções como busca por ânimo, introspecção ou ainda momentos mais sentimentais ajudam na hora de escolher a trilha sonora de acordo com o humor ",4,2,4,5,3,3,4,2,4,4,3,3,4,2,4,4,3,2
0:12:43,742,5,3,1,5,4,4.25,4.5,4.75,4.75,1.25,2,5,4,2419,4,"As letras evocam emoção e vulnerabilidade, ressoando profundamente com aqueles que apreciam a sinceridade e o coração aberto. Melodias intensas se entrelaçam com uma performance vocal poderosa, criando uma experiência emocionalmente rica que promove empatia. O instrumental dramático oferece um ambiente sonoro que envolve, conforta e celebra a autenticidade nas conexões humanas.",agreeableness ,5,5,5,5,5,4,4,5,3,4,4,5,,5,5,5,4,3,5,5,4,4,4,3,4,5,4,4,3,3,4
0:10:16,743,4,4,1,1,4,3.75,4.0,3.5,4.75,3.75,5,5,4,2422,1,"Experimente uma peça icônica que combina rock progressivo, opera e balada em uma narrativa inovadora. Esta faixa oferece mudanças complexas de ritmo e harmonias vocais impressionantes, acompanhadas por solos de guitarra memoráveis. A produção remasterizada realça cada detalhe sonoro, proporcionando uma audição rica e envolvente, destacando-se como uma obra-prima musical única.",feature based,5,5,5,4,5,5,4,4,3,3,4,4,Achei interessante,5,3,1,5,4,5,5,3,1,5,4,5,5,3,1,5,4,5
0:17:45,747,4,4,1,4,4,4.5,3.75,4.5,5.0,3.5,4,5,5,2446,1,"Esta faixa combina ritmos contagiantes com uma fusão elegante de pop e elementos urbanos. Os versos oferecem uma entrega vocal poderosa, enquanto o refrão cativante é enriquecido por harmonias sofisticadas e uma colaboração surpreendente. A produção é polida, destacando batidas envolventes e uma instrumentação moderna que garantem uma experiência sonora dinâmica e memorável.",feature based,4,3,4,4,4,3,4,4,3,4,4,4,,5,5,5,5,5,5,5,3,3,4,4,4,4,3,3,4,4,4
0:15:37,748,4,4,1,2,4,4.0,3.75,3.0,3.75,3.75,5,5,5,2452,1,"Essa obra musical é uma jornada emocional rica, combinando elementos clássicos e rock com solos de guitarra marcantes e orquestração grandiosa. Suas letras poéticas exploram temas de amor e perda, provocando introspecção. As transições dinâmicas e estrutura expansiva oferecem uma experiência auditiva única, perfeita para quem busca profundidade emotiva e inovação sonora.",openness,5,4,4,3,4,5,3,4,3,4,4,3,,4,4,3,5,5,4,3,4,2,5,5,4,3,4,2,5,5,3
0:12:55,750,4,4,1,2,2,4.0,3.75,3.75,4.0,2.75,2,2,3,2461,4,"A batida contagiante e o ritmo dinâmico proporcionam uma distração animada, elevando o humor instantaneamente. A energia vibrante e os versos confiantes incentivam a autovalorização, promovendo uma mentalidade de empoderamento. A música transforma as emoções, oferecendo uma experiência catártica que suaviza preocupações e inspira autoconfiança e espontaneidade.",neuroticism  ,4,4,4,4,4,4,4,4,3,4,4,4,,4,4,4,5,3,4,4,4,4,4,3,4,4,4,4,4,3,4
0:12:49,753,1,4,1,2,3,4.5,4.25,2.25,5.0,4.25,5,5,5,2477,2,"Com sua energia intensa e letras provocativas, esta música evoca emoções profundas e questiona a dualidade humana. A fusão de rock e metal alternativo proporciona uma experiência sonora única, ideal para quem aprecia explorar os extremos da mente e desafiar convenções. Uma jornada emocionante e introspectiva para o ouvinte audacioso.",openness,5,5,5,5,5,5,5,5,3,5,5,5,"Pela descrições que li das músicas,elas me estimularam a quer ouvi-las só pela descrição.
Foi uma experiência divertida ",4,5,5,4,5,5,3,5,5,4,5,5,4,4,5,4,5,5
0:05:31,754,4,4,3,2,4,4.0,3.5,3.0,4.0,4.0,3,3,3,2473,4,"Com sua melodia vibrante e ritmo envolvente, promove positividade e alegria. As letras abordam temas de coração partido de forma leve e otimista, incentivando resiliência e esperança. Ideal para quem valoriza momentos de conexão humana e aprecia músicas que levantem o ânimo e incentivem sentimentos calorosos e acolhedores.",agreeableness ,3,3,3,3,3,3,3,3,3,3,3,3,E difícil saber uma música sem ouvir,4,3,2,4,4,3,4,3,2,4,4,3,4,3,2,3,4,3
0:11:54,756,4,4,1,2,2,3.75,5.0,4.25,5.0,1.5,5,5,5,2488,1,"Esta música celebra a beleza das relações autênticas, valorizando laços emocionais e compreensão mútua. Sua melodia envolvente e letras poéticas transmitem leveza e harmonia, ressoando com aquelas almas que priorizam conexões humanas genuínas. Ouvi-la é um convite a cultivar empatia e carinho, promovendo sentimentos positivos e enriquecedores para todos.",agreeableness ,4,4,4,3,4,3,4,4,3,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0:15:51,758,3,2,1,4,4,3.25,3.75,3.5,4.75,3.0,4,4,2,2495,2,"Essa faixa cativa com vibrações positivas e energia contagiante. A melodia alegre, acompanhada por letras otimistas sobre amor e admiração, ressoa profundamente com aqueles que apreciam conexões emocionais genuínas. A colaboração harmoniosa destaca a sinergia entre os artistas, criando um ambiente musical perfeito que valoriza sentimentos de união e calor humano.",agreeableness ,4,4,2,4,2,4,4,2,3,4,4,4,,5,4,4,4,4,4,5,5,4,2,4,2,5,5,4,2,4,2
0:10:42,759,5,4,1,4,5,4.0,3.25,3.75,5.0,4.25,4,5,5,2502,3,"Esta melodia introspectiva oferece uma pausa reconfortante para aqueles que estão sempre em movimento, permitindo um momento de reflexão. Sua serenidade e letras profundas proporcionam equilíbrio, convidando à autoexploração e empatia. Abraçar vulnerabilidades pode enriquecer relações, trazendo nuances e autocompreensão ao seu mundo mais dinâmico e vibrante.",Extroversion,5,4,4,3,4,5,4,4,3,4,4,5,Gostei que todas tem o som que gosto de ouvir.,5,5,5,5,4,5,5,4,4,4,3,4,4,4,4,3,4,4
0:06:57,760,5,4,1,6,5,4.5,3.75,3.25,4.75,3.25,5,5,5,2506,1,"Esta canção oferece uma narrativa poética que evoca emoções profundas e vivências compartilhadas, possibilitando uma interpretação pessoal e única. Sua melodia envolvente e harmoniosa estimula a imaginação, enquanto a letra romântica e sincera convida à reflexão sobre amor e conexões autênticas, tornando-a inesquecível e profundamente gratificante.",openness,4,4,4,3,4,5,5,3,3,4,4,4,,5,2,4,4,5,5,4,3,4,4,5,5,4,2,3,5,5,5
0:23:45,761,4,4,2,2,4,3.25,3.5,3.25,4.0,2.25,5,5,5,2518,1,"Recomendo uma faixa cativante que une um groove de baixo envolvente a batidas ritmadas e guitarras psicodélicas. Sua produção impecável destaca camadas sonoras ricas, acompanhadas por vocais melódicos e um refrão memorável. A fusão de elementos retrô e modernos cria uma atmosfera única, perfeita para quem aprecia sonoridades contemporâneas e inventivas.",feature based,4,4,4,4,4,4,4,4,3,4,4,4,Achei similares as músicas que escolhi. Parecia estar descrevendo elas.,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0:08:27,764,5,7,1,4,4,4.0,4.25,4.5,4.75,3.0,5,5,5,2525,2,"Essa faixa exibe uma combinação harmoniosa de melodia e emoção, criando uma experiência auditiva envolvente e cativante. A intensidade emocional e a conexão lírica promovem empatia e uma sensação de compreensão mútua. As mudanças dinâmicas na música incentivam uma exploração sincera e aberta dos sentimentos, ressoando com almas calorosas e receptivas.",agreeableness ,5,4,4,4,5,5,4,4,3,4,5,5,,5,4,5,5,4,4,5,4,5,5,4,4,5,4,5,5,4,4
0:09:15,765,5,3,1,4,2,3.0,3.75,3.25,4.0,3.0,5,5,5,2535,6,"Experiencie descarga energética avassaladora, repleta de riffs intensos e batidas poderosas. Letra provocativa evoca reflexão, canalizando emoções cruas e intensas. Ao liberar tensão acumulada, a vibração catártica promove alívio momentâneo. A imprevisibilidade do ritmo e espírito desafiador oferecem jornada introspectiva, transformando turbilhão interno em motivação renovada e confiança emergente.",neuroticism  ,5,5,5,5,5,5,5,5,3,4,5,5,,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0:09:27,767,2,4,1,6,3,4.0,4.5,4.5,4.5,3.25,3,2,2,2539,4,"Explorando mitos nórdicos com um poderoso vocal, esta faixa transporta o ouvinte para aventuras épicas. Riffs intensos, batidas enérgicas e a mística das letras despertam a mente e encorajam a exploração de novos mundos sonoros. Ideal para quem busca uma experiência auditiva estimulante, desafiante e transformadora.",openness,4,4,5,5,4,5,5,4,3,4,4,5,Músicas suaves que deixam vc calma e ao mesmo tempo energizada. Pronta para enfrentar seu dia a dia. Acalmam.,5,4,4,5,3,4,4,5,4,5,3,5,5,5,5,5,3,5
0:11:08,768,4,4,1,4,4,3.25,3.25,2.75,3.75,4.0,5,5,5,2543,2,"A canção combina poderosos vocais femininos com uma produção rica em percussão e guitarra, criando uma experiência sonora envolvente. A melodia possui um refrão marcante que fica na mente, enquanto a letra oferece uma narrativa intensa e cativante. Sua composição dinâmica mistura elementos de soul e pop com maestria.",feature based,3,4,4,3,3,3,3,3,3,3,4,4,,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,4
0:08:36,770,5,3,1,5,4,5.0,2.75,3.25,5.0,5.0,2,5,5,2555,2,"Com batidas energéticas e letras encorajadoras, a melodia inspira perseverança e resiliência, promovendo foco em momentos difíceis. A harmonia eletrônica é meticulosamente estruturada, refletindo precisão e cuidado, proporcionando acompanhamento perfeito para quem busca excelência e comprometimento. Sua progressão promove motivação constante, alinhada com um espírito que valoriza a consistência e a determinação.",conscientiousness,5,5,5,5,5,5,5,5,3,4,4,5,,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3
0:07:15,771,5,1,2,1,3,4.25,3.0,2.5,3.75,4.5,5,5,5,2548,1,"Esta canção oferece uma exploração vibrante e eufórica de emoções e descobertas, perfeita para aqueles que valorizam sensações únicas. Com batidas eletrônicas inovadoras e vocais expressivos, instiga a mente a viajar por paisagens sonoras inesperadas, desafiando convenções. Uma celebração da liberdade e do desconhecido, é uma experiência sonora transformadora e envolvente.",openness,4,4,5,4,3,4,5,3,3,4,4,4,,4,3,4,4,5,5,5,4,5,5,5,5,5,3,4,5,5,5
0:08:23,774,4,3,1,2,4,4.0,4.0,3.75,4.25,4.0,5,5,5,2566,1,"A batida eletrônica pulsante é contagiante, perfeita para energizar qualquer ambiente festivo. Os elementos emocionantes da melodia unem emoção e ritmo, incentivando interações dinâmicas e dança sem parar. A intensidade cativante ressona com aqueles que adoram vibrações vibrantes e atmosferas animadas, garantindo momentos memoráveis de pura euforia em grupo.",Extroversion,5,4,4,3,4,4,3,4,3,4,4,4,,5,3,5,4,2,4,4,2,4,4,2,3,4,2,4,4,2,4
0:24:14,776,5,1,1,2,4,2.25,4.0,3.25,3.75,2.75,2,4,4,2595,6,"A melodia suave e o ritmo envolvente proporcionam uma sensação de calma e equilíbrio emocional. As letras refletem lutas internas, permitindo identificação e catarse. A música oferece uma sensação de compreensão e apoio, promovendo serenidade e autocompreensão. Essa combinação ajuda a encontrar paz interior e perspectiva em momentos desafiadores.",neuroticism  ,3,4,3,2,3,3,3,3,3,4,4,2,,3,3,4,4,4,4,3,2,3,4,3,4,2,2,3,3,3,3
0:12:42,777,5,3,1,3,5,4.25,4.5,2.0,3.75,1.75,5,5,5,2585,2,"A canção apresenta uma introdução rítmica impactante, combinando percussões dinâmicas com acordes fortes de guitarra. Com um crescendo envolvente, a melodia incorpora elementos alternativos e eletrônicos, criando uma experiência sonora energizante. Os vocais são poderosos e nítidos, destacando-se pelas mudanças de intensidade e ritmo, resultando em uma composição cativante e memorável.",feature based,5,4,5,5,4,5,5,1,3,5,5,5,,4,5,3,5,5,5,3,5,3,5,5,5,4,5,3,5,5,5
0:07:17,778,5,1,1,2,1,4.5,3.75,3.75,4.5,3.0,5,5,5,2598,3,"Essa música é energizante e empoderadora, oferecendo um escape vibrante e estimulante. Suas batidas intensas e letras confiantes elevam o ânimo, promovendo uma sensação de força e autoconfiança. A vibração audaciosa distrai pensamentos negativos, ajudando a liberar tensão e acender uma chama de determinação e coragem em momentos desafiadores.",neuroticism  ,5,4,4,5,4,5,4,4,3,4,5,5,,5,5,5,5,5,4,5,5,5,5,5,3,5,5,5,5,3,3
0:09:03,780,3,2,1,3,5,4.75,4.0,4.5,4.75,3.25,5,5,5,2606,5,"A canção narra o crescimento pessoal em uma jornada lírica intimista, com versos que retratam fases da vida em uma sequência cronológica. A linha melódica suave é acompanhada por um piano minimalista, enriquecido por instrumentação crescente, criando uma experiência sonora envolvente que promove a reflexão sobre o tempo e o amadurecimento.",feature based,5,5,5,5,4,4,5,5,3,4,5,5,"Não tenho muito o que declarar, só que a pessoa que fez as recomendações e as explicações é muito boa em descrever músicas o que foi impressionante para mim. ",4,5,4,4,5,5,4,4,4,4,5,5,4,5,5,4,4,5
0:06:09,781,5,2,1,2,4,4.75,4.5,3.75,5.0,2.5,5,5,5,2608,1,"Essa música transmite força e resiliência, com uma batida energizante que eleva o ânimo. As letras inspiradoras reforçam a autoestima e promovem uma sensação de invencibilidade. O ritmo cativante ajuda a liberar emoções acumuladas e transformar energia negativa em positiva. É um lembrete poderoso de que ninguém está sozinho.",neuroticism  ,4,5,4,5,5,4,4,4,3,4,4,5,,5,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4
0:14:24,782,2,1,1,1,4,3.75,3.0,1.75,3.0,2.5,5,3,5,2623,4,"A canção combina delicadas texturas sonoras com um ritmo envolvente, criando uma atmosfera calmante. Elementos instrumentais minimalistas se unem a uma melodia suave, proporcionando uma experiência auditiva de tranquilidade. A produção etérea destaca vocais sutis e harmônicos, enquanto os progressos melódicos mantêm o ouvinte imerso em uma jornada sonora introspectiva.",feature based,4,3,3,3,3,3,3,3,3,3,3,4,,4,3,2,4,3,4,4,4,2,2,3,4,4,3,2,3,4,5
0:11:18,783,5,7,1,6,4,3.0,3.75,3.0,4.0,3.0,5,5,5,2615,2,"Com melodia envolvente e letras poéticas, essa obra-prima oferece uma pausa introspectiva para aqueles geralmente envolvidos em atividades sociais e conversas animadas. A harmonia suave e o ritmo cativante proporcionam um momento de contemplação e apreciação da beleza, equilibrando a energia vibrante com profundidade emocional e reflexão pessoal.",Extroversion,5,4,4,3,4,3,4,4,3,3,2,2,,5,4,5,4,4,4,5,4,5,4,4,4,5,4,5,4,4,5
0:09:54,786,2,3,1,2,2,3.75,3.5,2.5,4.0,4.5,5,5,5,2638,1,"Esta canção apresenta uma melodia suave e envolvente, acompanhada por um arranjo acústico delicado. A letra narra uma história com começo e fim claros, com um enfoque especial na evolução de um relacionamento. A harmonia entre vocais expressivos e instrumentação minimalista cria uma experiência auditiva memorável e cativante.",feature based,5,4,3,4,2,5,5,4,3,4,4,4,,4,4,4,4,4,5,4,4,3,5,4,5,4,4,3,5,4,5
0:04:17,787,5,2,1,2,2,4.0,2.75,1.25,4.0,4.5,5,5,5,2632,1,"Este som enérgico e cativante promove um sentimento de autoconfiança e otimismo. As batidas envolventes e a melodia positiva elevam o humor e oferecem um refúgio animador. A letra encorajadora instila motivação, ajudando a afastar pensamentos negativos, enquanto a combinação harmônica inspira calma e alegria, criando um ambiente emocionalmente equilibrado.",neuroticism  ,5,4,5,5,4,4,4,4,3,4,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0:19:04,788,4,4,1,5,4,4.75,3.5,2.5,4.5,2.0,1,5,5,2651,2,"Esta faixa cativante combina batidas vibrantes com uma melodia envolvente, oferecendo um convite irresistível para dançar. Sua letra celebra viver intensamente o momento, inspirando uma perspectiva audaciosa e livre de restrições. A mistura de ritmos frescos e energia positiva transforma qualquer ambiente, estimulando a expressão pessoal e a exploração sonora.",openness,4,5,5,3,4,4,4,4,3,3,4,4,"As músicas recomendadas, em sua maioria, se encaixam ao meu gosto pessoal mesmo tendo variações de ritmos ",5,4,5,5,5,4,5,2,5,4,4,3,5,2,5,4,4,3
0:13:02,790,4,3,1,3,5,4.25,4.25,3.5,4.75,3.75,4,5,4,2646,3,"Essa música possui uma batida envolvente e letras introspectivas que ajudam a canalizar e processar emoções. A fusão de elementos eletrônicos cria um ambiente sonoro que promove liberação emocional, proporcionando uma sensação de compreensão e catarse. Esse equilíbrio entre melodia e ritmo pode ser realmente reconfortante e energizante.",neuroticism  ,5,5,4,5,3,3,4,4,3,5,5,5,,4,4,4,5,4,4,4,3,4,5,4,3,4,3,4,5,4,3
0:27:14,791,4,7,1,6,4,4.25,4.0,3.5,4.0,3.25,1,4,4,2662,1,"A intensidade expressiva desta faixa oferece um escape emocional potente. Com letras que falam de resiliência e superação, ela canaliza sentimentos desafiadores em força. A melodia e o ritmo energizantes proporcionam uma catarse, ajudando a transformar energia negativa em determinação e coragem, incentivando uma mentalidade de persistência e autossuperação.",neuroticism  ,4,4,4,2,4,2,4,4,3,4,4,4,,2,4,3,4,4,4,1,4,3,5,2,4,2,4,3,5,2,4
0:11:16,792,5,1,1,3,2,5.0,3.0,2.0,4.0,4.0,5,2,5,2661,6,"Uma composição eletrizante com batidas envolventes e um ritmo pulsante, perfeita para elevar os ânimos e encorajar a resiliência. O vocal energético se une a um arranjo instrumental vibrante, criando uma sonoridade dinâmica e cativante. A letra aborda superação e autoconfiança, garantindo inspiração e motivação em qualquer situação.",feature based,5,5,4,5,4,5,4,4,3,4,4,5,"Com sistema de recomendações, percebi o tipo de música que mais gosto de ouvir.",5,4,5,3,4,5,5,4,5,3,4,5,5,4,5,3,4,5
0:14:58,799,2,2,1,2,5,4.0,3.5,1.75,3.5,2.5,5,5,5,2668,1,"Com batidas cativantes e um ritmo acelerado, essa faixa encapsula energia e confiança. Sua produção inovadora e letras assertivas convidam à autoexpressão e exploram nuances complexas de relacionamentos. A harmonia ousada e o refrão viciante estimulam a imaginação, proporcionando uma experiência auditiva que é intrigantemente multifacetada e estimulante.",openness,5,4,4,3,3,4,3,4,3,4,4,4,Acredito que especificar o ritmo também ajudaria.,3,4,4,3,4,4,3,4,4,3,4,3,2,4,4,3,4,3
0:11:15,801,5,1,1,3,4,4.5,3.75,4.0,4.25,3.5,5,5,5,2675,2,"A música destaca-se pela harmonia vocal cativante e melodia suave, que se entrelaçam perfeitamente, criando uma experiência auditiva envolvente. Os arranjos instrumentais são cuidadosamente elaborados, realçando a narrativa lírica sincera sobre o desejo de um compromisso duradouro. A sequência crescente culmina em um refrão memorável, ideal para momentos contemplativos.",feature based,4,2,4,4,4,4,4,4,3,4,4,4,,4,3,4,4,4,5,4,2,4,3,4,4,4,2,4,3,2,4
